n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
990,0.08764226797855261,0.08186578750610352,0.031416128163385876,0.14726348363991937,0.0062689994064772875,2
858,0.07253281832488127,0.06053873896598816,0.014327754363491436,0.1315019601947326,0.0076248310649359346,3-4
531,0.041035662150876895,0.05552530288696289,-0.026567411300657835,0.10429507950759315,0.13498729757045097,5+
