n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
1075,0.16433008726253065,0.17710304260253906,0.10234609659328017,0.2194951167771982,6.28833525725338e-13,2
531,0.20721303821030984,0.14977014064788818,0.1415576676585538,0.27596283519689674,2.1229957563874597e-10,3-4
209,0.25748476714038393,0.17354583740234375,0.13756344136937954,0.38320452046522685,0.00017579867045940318,5+
