n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
531,-0.036164443596159224,0.006196022033691406,-0.1148740818945028,0.046260355443828706,0.6693776039230471,2
272,0.04643609655527946,0.030723005533218384,-0.05467676616664154,0.13636412728125882,0.134229212397116,3-4
175,0.0572251490184239,0.06567907333374023,-0.03425292276910373,0.14030093186667986,0.07273806949827259,5+
