n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
703,0.20402897879544904,0.13487529754638672,0.13416740461908397,0.2724068646749765,1.7154962682772655e-10,2
359,0.2290381799480543,0.10830628871917725,0.1410211614198194,0.316653404085998,3.3222716050709455e-06,3-4
251,0.219838090626842,0.2376612424850464,0.07941711399837795,0.3531108379215595,5.6551472616732785e-05,5+
