n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
664,0.023560223091079528,0.07733774185180664,-0.04214858028544001,0.09590823483395287,0.2323694288992113,2
608,0.02921595195872023,0.017572641372680664,-0.039753060705965924,0.09670896148569513,0.21068673013657907,3-4
374,0.021834917406347347,0.029206454753875732,-0.06243447781724726,0.11362431171464728,0.36115207671890437,5+
