n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
1016,0.22218516914863287,0.16519594192504883,0.1730885040924305,0.2711414439119692,7.858031599183401e-16,2
388,0.3416631067670959,0.23081594705581665,0.2595631522500945,0.41883073906058965,1.4358290629731526e-16,3-4
170,0.16681651315268348,0.12154191732406616,0.03323788488174186,0.29918014227905687,0.0065789820329166145,5+
