n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
679,0.2533714943325397,0.18317604064941406,0.18130123541527188,0.3278468075311236,2.680449649408741e-13,2
258,0.4040303655517425,0.22086724638938904,0.29838591870064884,0.5063674172310721,1.5106306339771316e-12,3-4
158,0.4310694197310677,0.39067554473876953,0.2672824098386719,0.5868097582619779,2.1305577970747532e-08,5+
