n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
1613,0.048322601046387775,0.0820150375366211,0.003962463779768734,0.09596777219470802,0.0019183745566632962,2
874,-0.009411930692652816,-0.010099053382873535,-0.06642520466960063,0.04811900996089457,0.49409516918205315,3-4
366,0.010984826649798721,-0.03322282433509827,-0.06161384536106078,0.08796501015541983,0.6456113105416593,5+
