mechanism,rank,bundle,cluster_id,side,side_label,lon,lat
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,30.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,30.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,30.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,30.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,31.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,76.625,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,103.875,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,104.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,111.375,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.125,30.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,31.125,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,103.875,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,104.125,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,104.375,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,106.125,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.125,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.375,30.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,31.375,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,104.375,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.875,31.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,34.375,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.125,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,74.125,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,74.375,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,75.625,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,31.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,73.375,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,74.375,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,31.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.875,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,36.125,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,31.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.875,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,72.625,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,74.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,32.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,36.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.125,32.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,51.375,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.875,32.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.625,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,130.625,32.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.625,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.375,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,33.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,130.625,33.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,36.125,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,72.875,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,73.125,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,130.375,33.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,71.375,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,71.625,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.875,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.375,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,33.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,71.375,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,71.625,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.375,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.625,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.625,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,34.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,108.875,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.125,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.625,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,34.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,69.125,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,108.875,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,109.125,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.375,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,133.875,34.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.125,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.375,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,134.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,135.875,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,136.625,34.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,111.125,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.625,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.875,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,126.875,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,128.875,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,136.625,35.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.375,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.125,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.125,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.125,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.375,35.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,50.875,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,51.125,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,111.375,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.875,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.875,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,129.375,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.375,35.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,50.875,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,51.375,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.375,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.625,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.125,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,128.625,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.625,35.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,44.125,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,103.875,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,113.875,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.375,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.625,36.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,59.375,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.375,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.125,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.125,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.375,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.125,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,139.875,36.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.625,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.125,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.375,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,136.625,36.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,34.625,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,34.875,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,42.875,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.125,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.625,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.625,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.125,36.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,35.375,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,38.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.125,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.125,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,119.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,126.875,37.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,67.125,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.125,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.375,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.875,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.375,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.625,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,122.125,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,140.375,37.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,45.125,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,61.625,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.375,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.125,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.875,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.875,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.625,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,118.375,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,120.375,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,121.125,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,126.625,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.125,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,138.875,37.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,32.375,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,32.625,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,102.625,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,112.625,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,127.125,37.875
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,46.125,38.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,46.375,38.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.375,38.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.375,38.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,140.875,38.125
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,38.375,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,106.375,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.375,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.875,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.625,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,117.125,38.375
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,114.625,38.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,115.125,38.625
Dipole,1,D1 East Asia-North America,0,hot_side,Hot side,116.375,38.625
