n_pairs,mean_delta,median_delta,boot95_mean_lo,boot95_mean_hi,wilcoxon_p_greater,dur_bin
32,0.145776498131454,0.05562025308609009,-0.10523109606001525,0.39372550612315527,0.21597232948988676,5+
